anio;pais;pais_iso2;pais_normalizado;pais_dash;pais_es;lat;long;ciudad;Organización;convocatoria;imagen_url;temas_ocr/themes;posible_duplicado_2425
2020;Colombia;CO;Colombia;colombia;Colombia;4.806365;-75.72876;Pereira;;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-9/s960x960/86320996_2501850510028315_3180694475513004032_o.jpg?_nc_cat=106&_nc_sid=8024bb&_nc_ohc=KSAzzA-4jswAX-mqr5V&_nc_ht=scontent.fbog15-1.fna&_nc_tp=7&oh=af614a4c767eaeacb491fb398c153f82&oe=5E803319;;;FALSE
2020;Colombia;CO;Colombia;colombia;Colombia;2.438229;-76.646118;Popayan;;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-9/s960x960/88261613_114645766806177_2885127552190382080_o.jpg?_nc_cat=108&_nc_sid=110474&_nc_ohc=db3UuSJ5r6wAX-ZTKE2&_nc_ht=scontent.fbog15-1.fna&_nc_tp=7&oh=3c71daf3ff2b1a7c9bd8e5f61efb72d8&oe=5E92A458;;;FALSE
2020;Colombia;CO;Colombia;colombia;Colombia;2.995156;-76.500549;Santader de Quilichao Cauca;;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-9/53169431_2281824298705341_7569409160849129472_n.jpg?_nc_cat=109&_nc_sid=110474&_nc_ohc=Z5-XiYBuxAQAX8Y_uII&_nc_ht=scontent.fbog15-1.fna&oh=0148c101a666f7926a102fa6b74ff430&oe=5E944595;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.839183;4.372661;8 maars - European Institutions Workers;;;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.812199;4.38273;Chercheuses de l'ULB en grève le 8 mars;;https://www.facebook.com/Chercheuses-de-lULB-en-gr%C3%A8ve-le-8-mars-1980134565615023/;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.813379;4.382097;Étudiantes ULB en grève le 8 mars;;https://www.facebook.com/%C3%89tudiantes-de-lULB-en-gr%C3%A8ve-le-8-mars-2181714538761088/?__tn__=%2Cd%2CP-R&eid=ARBrikXAmNa4kfAH1uquP04w8yJ8CNqIqmGBcLlR-5zFRe9fb6AJres4wkFxYpkX5UdB2av5GqQjjyh8;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;51.218175;4.411182;Collecti.e.f 8 maars Antwerpen;;https://www.facebook.com/Collectief-8-maars-Antwerpen-112225856864819/;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.846706;4.358139;Collecti.e.f 8 maars Bruxel;;https://www.facebook.com/Collectief8maarsBruxelles/;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;51.053481;3.726082;Collecti.e.f 8 maars Gent;;;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.827518;3.265343;Collecti.e.f 8 maars Kortrijk;;;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.879211;4.700603;Collecti.e.f 8 maars Leuven;;https://www.facebook.com/Collectief-8-maars-Leuven-102054521278057/;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.645107;5.572815;Collecti.e.f 8 maars Liège;;https://www.facebook.com/Collectif-8-mars-Li%C3%A8ge-494737271055601/;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.466683;4.864883;Collecti.e.f 8 maars Namur;;;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.607755;3.390656;Collecti.e.f 8 maars Tournai;;;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.669722;4.615159;Collectif 8 Mars LLN;;https://www.facebook.com/collectif8marsLLN/;;;FALSE
2020;Bélgica;BE;Belgium;belgium;Bélgica;50.455482;3.952074;Collectif 8 Mars Mons;;https://www.facebook.com/8MarsMons/;;;FALSE
2020;México;MX;Mexico;mexico;México;19.602387;-99.014175;Actividades 12pm (KFC Jardines de Morelos Ecatepec);;https://twitter.com/brujasdelmar/status/1231918169805271042/photo/2;;;FALSE
2020;México;MX;Mexico;mexico;México;20.591632;-100.391538;Cacerolazo 4pm (Plaza de la Constitución, Querétaro);;https://twitter.com/brujasdelmar/status/1230935183903293440/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.675255;-103.348196;Charlas y talleres 11am (Plaza Universidad, Guadalajara);;https://twitter.com/brujasdelmar/status/1230900751775518726/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.043458;-98.198086;Concentración 09:30am (Puebla Zócalo);;https://twitter.com/brujasdelmar/status/1231411128711995397/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.845882;-90.536978;Concierto 5pm (Parque principal Campeche);;https://twitter.com/brujasdelmar/status/1231423112606076928/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;24.801033;-107.397408;Jornada contra acoso sexual 9am (DIF Culiacán);;https://twitter.com/brujasdelmar/status/1231411324808200192/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;25.672464;-100.310562;Jornada cultural y movilización 2pm - 5pm  (Explanada de los Héroes, Monterrey);;https://twitter.com/brujasdelmar/status/1230935447687385090/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;24.807173;-107.394238;Manifestación 09/03 9am (Palacio municipal Culiacán);;https://twitter.com/brujasdelmar/status/1231411324808200192/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.031483;-98.201967;Marcha  3pm (Fiscalía Puebla);;https://twitter.com/mongaonaa/status/1232896976380932096/photo/1;;;FALSE
2020;Estados Unidos;US;United States;united-states;Estados Unidos;31.745869;-106.486444;Marcha 1:30pm (Ciudad Juarez, cruz de clavos, puente Santa Fe);Mesa de Mujeres;https://twitter.com/brujasdelmar/status/1231406033295347713/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.278638;-99.640363;Marcha 1pm (Mercado Juárez, Toluca);;https://twitter.com/LaBrenyy/status/1230905531914694657/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.277889;-99.643689;Marcha 1pm (Terminal Toluca);;https://twitter.com/brujasdelmar/status/1231409090859077639/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.436137;-99.154288;Marcha 2pm (Plaza de la Revolución, Ciudad de México);;https://twitter.com/brujasdelmar/status/1230968271681224705/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;23.062892;-109.698915;Marcha 3:30pm (Oxxo Av Centenario San José de los Cabos);Resistencia Violeta;https://twitter.com/brujasdelmar/status/1230936524407148546/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;28.651089;-106.085744;Marcha 3pm (Av Universidad y División del Norte, Chihuahua);;https://twitter.com/brujasdelmar/status/1230983823585923073/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.073353;-98.195704;Marcha 3pm (Mercado Hidalgo Puebla);;https://twitter.com/mongaonaa/status/1232896976380932096/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.533311;-96.934234;Marcha 3pm (Teatro del Estado, Xalapa);;https://twitter.com/brujasdelmar/status/1230903044252012544/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.317168;-98.23818;Marcha 3pm (Tlaxcala, Palacio de gobierno);;https://twitter.com/brujasdelmar/status/1231405779133124609/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.517675;-100.829773;Marcha 4:30pm (Antigua feria, Celaya);;https://twitter.com/brujasdelmar/status/1230984077349703681/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;29.083655;-110.958384;Marcha 4:30pm (Hermosillo, escalinatas del museo de la UNISON);Pan y Rosas;https://twitter.com/brujasdelmar/status/1231404516278493186;;;FALSE
2020;México;MX;Mexico;mexico;México;25.42202;-101.001225;Marcha 4:30pm (Plaza Nueva Tlaxcala, Saltillo);Frente feminista de Saltillo;https://twitter.com/brujasdelmar/status/1231918586454822913/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;22.230375;-97.86782;Marcha 4:30pm (Walmart Alijadores, Tampico);Colectivo feminista Aquelarre Tampico;https://twitter.com/brujasdelmar/status/1231918410944086018/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.290223;-99.661982;Marcha 4pm (Alameda central, Toluca);;https://twitter.com/brujasdelmar/status/1230984533639663616/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;24.158555;-110.319305;Marcha 4pm (La Paz, Parque Cuauhtémoc);;https://twitter.com/brujasdelmar/status/1231405449389527040/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;23.732029;-99.151193;Marcha 5pm (Ciudad Victoria, Plaza del 15 escalinatas);;https://twitter.com/brujasdelmar/status/1231409477469048832/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;26.93043;-101.416576;Marcha 5PM (Moclova Magic Bowl);Sororidad Monclova;https://twitter.com/brujasdelmar/status/1231404781912166401;;;FALSE
2020;México;MX;Mexico;mexico;México;23.196267;-106.425483;Marcha 5pm (Plaza Venustiano Carranza, Mazatlán);Colectivo Feminista Perlas del Pacífico;https://twitter.com/brujasdelmar/status/1230967809116692480;;;FALSE
2020;México;MX;Mexico;mexico;México;21.161236;-86.827553;Marcha 6:30pm (Parque de las Palapas, Cancun);;https://twitter.com/brujasdelmar/status/1230900131983130628/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.637739;-87.064354;Marcha 6pm (Playa del Carmen CTM/5a avenida);Siempre Unidas;https://twitter.com/brujasdelmar/status/1230934975538745345/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.571152;-101.197697;Marcha 7pm (Salamanca, CFE Zaragoza);;https://twitter.com/brujasdelmar/status/1231405634723205121/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.399027;-99.041912;Marcha 8:45am (Centro Médico Nezahualcoyotl);;https://twitter.com/morraproletaria/status/1234540388846690305/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.98972;-89.616852;Marcha 8am (Monumento a la Patria, Mérida);;https://twitter.com/brujasdelmar/status/1230900322601664513/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.416229;-99.07431;Marcha 9:30am (metro Pantitlan, Nezahualcoyotl);;https://twitter.com/morraproletaria/status/1234540388846690305/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;25.53643;-103.524218;Marcha 9am (Plaza de armas de Lerdo - a Toreón);Mujeres que luchan por mujeres;https://twitter.com/brujasdelmar/status/1230968055754362880/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.400008;-99.028841;Marcha 10:30am, (Cabeza del coyote Nezahualcoyotl);;https://twitter.com/brujasdelmar/status/1230899578121195520;;;FALSE
2020;México;MX;Mexico;mexico;México;22.774693;-102.5747;Marcha 11am (Zacatecas, congreso del estado);Colectiva 8M;https://twitter.com/brujasdelmar/status/1231409202620510213/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.043661;-98.198118;Marcha 12pm (Zócalo, Puebla);;https://twitter.com/brujasdelmar/status/1230984967913603074/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.478842;-99.233193;Marcha caravana a CDMC 11am (Naucalpan);;https://twitter.com/brujasdelmar/status/1231405012573544449/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.436759;-99.153639;Marcha contingencia mujeres y personas No binarias 13:30;Marea verde México;https://twitter.com/MxMareaVerde/status/1232746947670200320/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.435079;-99.149849;Marcha mujeres periodistas 14:00 (Bucareli/Reforma, Ciudad de México);Periodistas PUM;https://twitter.com/PeriodistasPUM/status/1232368926224347137/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.490256;-99.046356;Cacerolazo (Metro Río de los Remedios / Super City Ecatepec);;https://twitter.com/brujasdelmar/status/1231918169805271042/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;17.987662;-92.919509;Cadena feminista (Plaza de armas, Villahermosa);;https://twitter.com/Denishie/status/1230946919578578945/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;29.083697;-110.95928;Cadena feminista (Plaza Emiliano Zubeldía, Hermosillo);;https://twitter.com/brujasdelmar/status/1231918723981828096/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.543674;-99.236219;Cadena feminista 5pm (Explanada del palacio municipal Atizapan de Zaragoza);;;;;FALSE
2020;México;MX;Mexico;mexico;México;21.880765;-102.295986;Cadena feminista y cacerolazdo (Excedra, Aguascalientes);;https://twitter.com/Lizathisdead/status/1230974295020576768/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.607249;-103.415959;Juntas organizadas para el 8M;Colectivo Lavanda;https://www.facebook.com/lavandafem/photos/rpp.305596413416327/482521525723814/?type=3&theater;;;FALSE
2020;México;MX;Mexico;mexico;México;24.808936;-107.393986;Manifestación y performance (Culiacán catedral);;https://twitter.com/brujasdelmar/status/1231411324808200192/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;19.355789;-99.141891;Reunión artístico-creativa rumbo al 8M;;https://www.facebook.com/events/1050377271990303/;;;FALSE
2020;México;MX;Mexico;mexico;México;24.809316;-107.39338;Rodada (MIA Culiacán);;https://twitter.com/brujasdelmar/status/1231411324808200192/photo/1;;;FALSE
2020;México;MX;Mexico;mexico;México;20.682533;-103.353624;Segunda Asamblea Abierta;;https://www.facebook.com/search/top/?q=8M&epa=SEARCH_BOX;;;FALSE
2020;México;MX;Mexico;mexico;México;24.808882;-107.39427;Tendedero de acoso sexual y violencia (Culiacán catedral);;https://twitter.com/brujasdelmar/status/1231411324808200192/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-23.469419;-70.104105;Antofagasta Marcha 9M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-18.431091;-69.905884;Arica Marcha 9M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-22.214264;-68.58162;Calama Marcha 9M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-26.971038;-70.636597;Caldera Marcha 9M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-42.420553;-73.777005;Castro Marcha 9M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-36.497887;-72.070465;Chillán Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-36.794806;-72.992707;Concepción;;https://www.facebook.com/RedFeministaCCP/;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-27.337615;-70.405884;Copiapó Marcha 9M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-29.952555;-71.364441;Coquimbo Marcha 9M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-45.39845;-72.312012;Coyhaique Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-34.8707;-71.242496;Curicó Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-33.442328;-70.646553;Huelga en todos los espacios (Santiago);;https://www.instagram.com/p/B8baPXIpeoU/?igshid=14pnd1gywedbr;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-29.911315;-71.284353;La Serena Marcha 9M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-37.384733;-72.422028;Los Ángeles Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-29.906643;-71.246909;Marcha  6pm (Plaza Buenos Aires, La Serena);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-26.345422;-70.618229;Marcha (Plaza del Castillo , Chañaral);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-23.651335;-70.397676;Marcha 3pm (Plaza de la Revolución, Antofagasta);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-27.067548;-70.822238;Marcha 5pm (Plaza Carlos Condell, Caldera);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-27.366475;-70.332139;Marcha 7pm (Plaza de armas, Copiapó);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-33.05932;-71.5979;Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-30.614143;-71.220691;Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-32.249974;-70.938721;Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-34.070862;-70.839844;Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-34.373263;-70.869286;Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-19.948473;-69.828411;Marcha 8M Iquique;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-33.450036;-70.666793;Marcha 09/03 11:00 (Plaza de la Dignidad, ex-Italia);;https://www.facebook.com/events/s/huelga-general-feminista-santi/219124332822401/;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-33.449969;-70.666745;Marcha 12:00 (Plaza de la Dignidad ex-Italia, Santiago);;https://www.facebook.com/events/s/huelga-general-feminista-santi/219124332822401/;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-41.471786;-72.939643;Marcha 12:30 (Plaza de armas, Puerto Montt);;https://twitter.com/Cattamarianne/status/1234507707668930560/photo/4;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-18.691253;-69.891737;Marcha 16:30 (Rotunda Tucapel, Arica);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-22.463795;-68.925229;Marcha 18:00 (Parque Manuel Rodriguez, Calama);;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-33.431441;-70.664063;Marcha Plaza de la Dignidad - Baquedano (Santiago);;https://www.instagram.com/p/B8baPXIpeoU/?igshid=14pnd1gywedbr;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-40.544456;-73.202392;Osorno Marcha 9M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-39.24077;-72.004496;Pucon Marcha 8M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-35.388975;-71.649285;Talca Marcha 8M;;;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-38.631215;-72.642089;Temuco Marcha 9M;;https://twitter.com/Coordinadora8m/status/1234621969661857798/photo/1;;;FALSE
2020;Chile;CL;Chile;chile;Chile;-38.129059;-72.374109;Victoria Marcha 8M;;;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-17.394299;-66.156921;Cochabamba;;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-0/cp0/e15/q65/s480x480/89338100_3236205006406902_7086184331701387264_o.jpg?_nc_cat=111&_nc_sid=110474&efg=eyJpIjoiYiJ9&_nc_ohc=-8ZAPqAY5AAAX8_d6BL&_nc_ht=scontent.fbog15-1.fna&_nc_tp=9&oh=a965eed7113c0f2574e6761cbebaeebb&oe=5E919EB7;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-16.503558;-68.160467;La Paz;;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-9/87039795_149798293145167_1974953673553346560_n.jpg?_nc_cat=105&_nc_sid=b386c4&_nc_ohc=mJ2kZakUMfsAX-R2RuW&_nc_ht=scontent.fbog15-1.fna&oh=50abcc3556b8995a9a696c6673f339ef&oe=5E821703;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-16.496442;-68.137073;La Paz;;;;;FALSE
2020;Perú;PE;Peru;peru;Perú;-12.001712;-77.082825;Lima;Ni una menos somos todas;https://pbs.twimg.com/media/ERzWnHnW4AAiADy?format=jpg&name=large;;;FALSE
2020;Perú;PE;Peru;peru;Perú;-12.082296;-77.047119;Lima;;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-9/s960x960/87223641_2696353600419243_6356331592675229696_o.jpg?_nc_cat=111&_nc_sid=dd9801&_nc_ohc=IbR9unRWJYwAX8bTrOZ&_nc_ht=scontent.fbog15-1.fna&_nc_tp=7&oh=12390824b0979895187f51acf9165a24&oe=5E977C2A;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-17.978733;-67.104492;Oruro;;https://scontent-bog1-1.xx.fbcdn.net/v/t1.0-9/s960x960/89180506_2505356579592767_3939743869641424896_o.jpg?_nc_cat=106&_nc_sid=110474&_nc_ohc=s7I9YDuTIoMAX-FSr4d&_nc_ht=scontent-bog1-1.xx&_nc_tp=7&oh=b6948fddee5ad0155583248abf202cf6&oe=5E972062;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-17.350638;-61.479492;Santa Cruz;Feministas Autónomas;https://scontent.fbog15-1.fna.fbcdn.net/v/t1.0-9/89082361_2634454696784001_2802376524672532480_n.jpg?_nc_cat=103&_nc_sid=110474&_nc_ohc=jhG9x0UeAskAX9PxtdE&_nc_ht=scontent.fbog15-1.fna&oh=66214f51e3f1eb5b609e41c9fca8cbd1&oe=5E93E3B4;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-19.05433;-65.254235;Sucre;;;;;FALSE
2020;Bolivia;BO;Bolivia, Plurinational State of;bolivia-plurinational-state-of;Bolivia;-21.533924;-64.734256;Tarija;;;;;FALSE
2020;España;ES;Spain;spain;España;36.531934;-6.296646;5M: Cádiz;;;;;FALSE
2020;España;ES;Spain;spain;España;40.482448;-3.368962;6M: Alcalá de Henares;;;;;FALSE
2020;España;ES;Spain;spain;España;39.160182;-0.417417;6M: Alcira;;;;;FALSE
2020;España;ES;Spain;spain;España;38.68535;-6.40666;6M: Almendralejo;;;;;FALSE
2020;España;ES;Spain;spain;España;36.839212;-2.47371;6M: Almería;;;;;FALSE
2020;España;ES;Spain;spain;España;36.842299;-2.459314;6M: Almería;;;;;FALSE
2020;España;ES;Spain;spain;España;43.205804;-2.88869;6M: Arrigorriaga;;;;;FALSE
2020;España;ES;Spain;spain;España;43.545963;-5.915955;6M: Avilés;;;;;FALSE
2020;España;ES;Spain;spain;España;43.262496;-2.931901;6M: Bilbo;;;;;FALSE
2020;España;ES;Spain;spain;España;40.693646;-4.024354;6M: Collado Mediano;;;;;FALSE
2020;España;ES;Spain;spain;España;40.302982;-3.731014;6M: Getafe;;;;;FALSE
2020;España;ES;Spain;spain;España;36.683333;-6.140556;6M: Jerez de la Frontera;;;;;FALSE
2020;España;ES;Spain;spain;España;40.418432;-3.713566;6M: Madrid;;;;;FALSE
2020;España;ES;Spain;spain;España;38.38325;-0.766242;6M: Novelda;;;;;FALSE
2020;España;ES;Spain;spain;España;43.36208;-5.842286;6M: Oviedo;;;;;FALSE
2020;España;ES;Spain;spain;España;41.648155;-4.729353;6M: Valladolid;;;;;FALSE
2020;España;ES;Spain;spain;España;41.432188;2.192182;7M Barcelona;;;;;FALSE
2020;España;ES;Spain;spain;España;38.867199;-1.094325;7M: Almansa;;;;;FALSE
2020;España;ES;Spain;spain;España;41.669612;2.262856;7M: Ametla del Vallès;;;;;FALSE
2020;España;ES;Spain;spain;España;43.220975;-2.734531;7M: Amorebieta;;;;;FALSE
2020;España;ES;Spain;spain;España;41.670394;-3.68868;7M: Aranda de Duero;;;;;FALSE
2020;España;ES;Spain;spain;España;43.552849;-5.922672;7M: Avilés;;;;;FALSE
2020;España;ES;Spain;spain;España;43.249787;-2.913168;7M: Bilbo;;;;;FALSE
2020;España;ES;Spain;spain;España;42.351488;-3.669092;7M: Burgos;;;;;FALSE
2020;España;ES;Spain;spain;España;42.831335;-9.105844;7M: Carnota;;;;;FALSE
2020;España;ES;Spain;spain;España;41.7974;2.219058;7M: Centelles;;;;;FALSE
2020;España;ES;Spain;spain;España;37.768642;-3.788108;7M: Jaén;;;;;FALSE
2020;España;ES;Spain;spain;España;40.422108;-3.648137;7M: Madrid;;;;;FALSE
2020;España;ES;Spain;spain;España;40.420839;-3.699089;7M: Madrid;;;;;FALSE
2020;España;ES;Spain;spain;España;37.339975;-5.932392;7M: Montequinto;;;;;FALSE
2020;España;ES;Spain;spain;España;28.417553;-16.541328;7M: Puerto de la Cruz;;;;;FALSE
2020;España;ES;Spain;spain;España;41.544973;2.117839;7M: Sabadell;;;;;FALSE
2020;España;ES;Spain;spain;España;41.978367;2.796965;7M: Salt;;;;;FALSE
2020;España;ES;Spain;spain;España;41.816765;2.73864;7M: Sils;;;;;FALSE
2020;España;ES;Spain;spain;España;41.563945;2.010034;7M: Terrassa;;;;;FALSE
2020;España;ES;Spain;spain;España;39.859628;-4.021546;7M: Toledo;;;;;FALSE
2020;España;ES;Spain;spain;España;41.51814;1.743894;7M: Vila de Piera;;;;;FALSE
2020;España;ES;Spain;spain;España;39.266743;-2.603828;7M: Villarobledo;;;;;FALSE
2020;España;ES;Spain;spain;España;43.368661;-8.402187;A Coruña;;;;;FALSE
2020;Portugal;PT;Portugal;portugal;Portugal;41.901519;-8.873973;A Guarda;;;;;FALSE
2020;España;ES;Spain;spain;España;42.06096;-7.141048;A Gudiña;;;;;FALSE
2020;España;ES;Spain;spain;España;42.572302;-2.710193;Ábalos;;;;;FALSE
2020;España;ES;Spain;spain;España;41.520394;1.901828;Abrera;;;;;FALSE
2020;España;ES;Spain;spain;España;42.418499;0.135055;Aínsa;;;;;FALSE
2020;España;ES;Spain;spain;España;38.349416;-0.493122;Alacant;;;;;FALSE
2020;España;ES;Spain;spain;España;38.343435;-0.49131;Alacant;;;;;FALSE
2020;España;ES;Spain;spain;España;38.345735;-0.490551;Alacant;;;;;FALSE
2020;España;ES;Spain;spain;España;38.348551;-0.486324;Alacant;;;;;FALSE
2020;España;ES;Spain;spain;España;38.346176;-0.491361;Alacant;;;;;FALSE
2020;España;ES;Spain;spain;España;41.769259;-1.122036;Alagón;;;;;FALSE
2020;España;ES;Spain;spain;España;38.995047;-1.854038;Albacete;;;;;FALSE
2020;España;ES;Spain;spain;España;38.991706;-1.858794;Albacete;;;;;FALSE
2020;España;ES;Spain;spain;España;38.989905;-1.856649;Albacete;;;;;FALSE
2020;España;ES;Spain;spain;España;40.483232;-3.363301;Alcalá de Henares;;;;;FALSE
2020;España;ES;Spain;spain;España;40.48323;-3.362771;Alcalá de Henares;;;;;FALSE
2020;España;ES;Spain;spain;España;40.54327;0.480811;Alcanar;;;;;FALSE
2020;España;ES;Spain;spain;España;41.051108;-0.131808;Alcañiz;;;;;FALSE
2020;España;ES;Spain;spain;España;41.050708;-0.132205;Alcañiz;;;;;FALSE
2020;España;ES;Spain;spain;España;36.840945;-2.4714;Alcazaba;;;;;FALSE
2020;España;ES;Spain;spain;España;39.395466;-3.20578;Alcázar de San Juan;;;;;FALSE
2020;España;ES;Spain;spain;España;38.697971;-0.47295;Alcoi;;;;;FALSE
2020;España;ES;Spain;spain;España;40.348772;-3.827646;Alcorcón;;;;;FALSE
2020;España;ES;Spain;spain;España;40.891715;-0.381509;Alcorisa;;;;;FALSE
2020;España;ES;Spain;spain;España;38.738448;-3.839369;Aldea del Rey;;;;;FALSE
